st,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
黑龙江省,1797.5,1797.5,1797.5,1797.5,1797.5,1797.4999999999998,1797.5,1926.97,1926.9700000000003,1926.97,1926.9700000000003,1962.13,1962.13,1962.13,1962.1300000000003,1962.1300000000003,1990.46,2018.2869852941149,2032.792794117675,2047.2986029412314,2061.8044117647914,2076.3102205883515,2090.816029411908,2105.321838235468,2119.827647059028,2134.3334558825845
山东省,204.64,204.64,204.64000000000001,204.64,204.64000000000001,204.63999999999996,204.64,254.46,254.45999999999998,254.46000000000004,254.46000000000004,254.59999999999997,254.60000000000002,254.60000000000002,254.6,254.6,266.51,275.363530842782,279.8821584527632,284.4007860627462,288.9194136727292,293.4380412827122,297.95666889269523,302.47529650267643,306.99392411265944,311.51255172264246
河南省,270.3,270.3,270.3,270.3,270.29999999999995,270.3,270.3,336.59,336.59,336.59,336.59000000000003,359.06999999999994,359.07,359.07,359.07,359.06999999999994,403.18,395.1509558788093,403.5207352905891,411.8905147023688,420.2602941141522,428.63007352593195,436.9998529377117,445.36963234949144,453.7394117612748,462.10919117305457
湖北省,497.55,497.54999999999995,497.55,497.55,497.55,497.55,497.55000000000007,578.82,578.82,578.82,578.82,713.8599999999999,713.8600000000001,713.86,713.8600000000001,713.8600000000001,736.27,759.336392987665,777.6698484176668,796.0033038476686,814.3367592776704,832.6702147076721,851.0036701376739,869.3371255676757,887.6705809976775,906.0040364276792
四川省,1464.34,1464.3400000000001,1464.34,1464.3399999999997,1464.34,1464.34,1464.34,1659.5200000000002,1659.52,1659.52,1659.52,1703.7400000000002,1703.7400000000002,1703.7400000000002,1703.74,1703.7400000000002,1839.77,1809.6458823524881,1832.6331372544955,1855.620392156503,1878.6076470585103,1901.5949019605177,1924.5821568625324,1947.5694117645398,1970.5566666665472,1993.5439215685547
