st,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
黑龙江省,2185.3,2111.5,2282.1,2394.1000000000004,2648.2,2950.3000000000006,3122.5000000000005,3405.9,3875.2,4332.700000000001,5070.200000000001,5342.1,5305.200000000001,5530.8,5932.7,6178.451320254244,6480.017735285917,6781.584150317707,7083.150565349497,7384.716980381287,7686.2833954130765,7987.849810444866,8289.416225476656,8590.982640508446,8892.54905554012,9194.11547057191
山东省,4797.4,4760.799999999999,4766.799999999999,4790.0,4818.2,4836.800000000001,4857.500000000001,4896.900000000001,4955.3,4986.9,4657.9,4729.0,4901.900000000001,4964.399999999999,5161.2,4976.356190482642,4991.0590476255275,5005.761904768417,5020.464761911302,5035.167619054191,5049.870476197077,5064.573333339966,5079.276190482855,5093.97904762574,5108.6819047686295,5123.384761911515
河南省,4802.4,4792.2,4829.099999999999,4864.1,4918.8,4955.8,4989.200000000001,5033.0,5081.000000000001,5150.400000000001,4922.700000000001,4969.099999999999,5101.100000000001,5210.600000000001,5242.9,5215.58666667364,5243.6816666736995,5271.776666673766,5299.8716666738255,5327.966666673885,5356.061666673944,5384.156666674004,5412.251666674063,5440.346666674122,5468.441666674182,5496.536666674241
湖北省,2006.5,2043.7,2071.0,2064.6,2056.6,2095.4,2330.2,2350.1000000000004,2379.8,2455.7,2880.0,2791.4000000000005,2855.3,2899.1,2905.6,3026.481904764136,3103.2504761928576,3180.0190476216085,3256.7876190503594,3333.556190479081,3410.324761907832,3487.0933333365538,3563.8619047653046,3640.6304761940555,3717.3990476227773,3794.167619051528
四川省,2500.6,2503.2,2503.2999999999997,2508.2999999999997,2487.0,2499.8,2506.7,2523.7,2553.1,2600.8,2635.0,2616.4999999999995,2666.3,2735.1000000000004,2813.6,2734.6552380967987,2754.378809525413,2774.1023809540275,2793.825952382642,2813.549523811249,2833.2730952398633,2852.9966666684777,2872.720238097092,2892.4438095257065,2912.1673809543136,2931.890952382928
