st,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
黑龙江省,3637.2,4057.4,4750.6,5513.7,6211.8,7104.0,8314.369999999999,8587.0,10368.599999999999,12582.000000000002,13691.580000000002,14454.91,15039.380000000001,15083.670000000002,15386.09,15902.680000000002,16361.62,18542.90829951316,19446.064123642165,20349.219947770936,21252.375771899708,22155.53159602871,23058.687420157483,23961.843244286487,24864.999068415258,25768.15489254403
山东省,10275.5,12078.149999999998,15021.84,18366.870000000003,21900.190000000002,25776.910000000003,30933.27999999999,33896.65000000001,39169.92,45361.84999999999,50013.240000000005,55230.32000000001,59426.590000000004,63002.329999999994,68024.49000000002,72634.15000000001,76469.67,80359.14968433604,84728.58474788256,89098.01981142908,93467.4548749756,97836.88993852213,102206.32500206679,106575.76006561331,110945.19512915984,115314.63019270636
河南省,6035.48,6867.7,8553.79,10587.420000000002,12362.79,15012.46,18018.53,19480.46,23092.36,26931.030000000002,29599.31,32191.300000000003,34938.24,37002.16,40471.79,44552.83,48055.86,48514.71604974847,51200.96874808706,53887.221446425654,56573.47414476331,59259.726843101904,61945.97954143956,64632.23223977815,67318.48493811674,70004.7376364544
湖北省,4212.82,4757.45,5633.24,6590.1900000000005,7617.47,9333.4,11328.89,12961.1,15967.609999999999,19632.260000000002,22250.450000000004,24791.830000000005,27379.22,29550.19,32665.38,35478.09,39366.55,38659.85520282388,40932.41336261481,43204.97152240574,45477.52968219668,47750.08784198761,50022.64600177854,52295.204161569476,54567.76232136041,56840.32048115134
四川省,4725.01,5333.09,6379.63,7385.1,8690.240000000002,10562.39,12601.23,14151.28,17185.48,21026.68,23872.800000000003,26392.069999999996,28536.660000000003,30053.1,32934.54,36980.22,40678.13,39957.74734841753,42257.05489693396,44556.36244545132,46855.66999396775,49154.97754248511,51454.28509100154,53753.5926395189,56052.90018803533,58352.20773655269
