st,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
黑龙江省,30882.600076982297,30867.347069551928,30851.277101839758,30819.863612456247,30693.798093950227,30792.426922860366,30914.2584104388,30924.683207173635,30892.48187797774,30857.737394690837,30855.80342809231,30697.888876513247,41377.05055660539,41477.60420375147,41651.0757443899,38817.74247054488,39648.97297409855,40014.07964737126,40711.60783975049,41408.82278824848,42105.76442835602,42802.4661837895,43498.9562417455,44195.258539755625,44891.39353748383,45587.378826201806
山东省,8485.880200476862,8446.792960842513,8401.39962215015,8413.201204124598,8354.229082030795,8098.287087940327,8037.578617592449,7958.136812929891,7886.764175162985,7842.200560603241,7778.98113379577,7663.983150921448,7820.065840897149,7751.818829557573,7686.230811873779,7538.838413953681,7492.008568478188,7571.07145761883,7552.046593151992,7534.017408826298,7516.844265885361,7500.412470866061,7484.626943402335,7469.408195697182,7454.68926205616,7440.413326485662
河南省,8717.039257855216,8710.56872024113,8723.953978295,8691.396374187474,8733.661568302947,8453.750575188877,8619.013604328431,8380.70871016393,8391.033848424326,8435.568576471083,8435.118034846084,8414.596291544607,8637.8715813962,8570.503065226461,8532.506839949505,8373.763291651276,8337.550356766078,8400.297506220619,8392.871727503085,8385.756274108888,8378.906940927292,8372.287538145174,8365.868153353913,8359.623847037063,8353.53366038864,8347.579851564884
湖北省,8737.480238889864,8716.205320076931,8696.62059489743,8585.144661990016,8639.161296335922,8097.20060856708,8176.354965049534,8160.402720448111,8151.274649117809,8124.292755902787,8085.394461685043,8016.806072807049,9094.870525895187,9007.954601983947,8939.015067328162,8450.964464300254,8449.656499377648,8543.820603591636,8561.980373689656,8580.502127102265,8599.331597812423,8618.42485047946,8637.745933796245,8657.265145704381,8676.957732096647,8696.802897685706
四川省,11429.81686811245,11386.822517527362,11347.06001758723,11248.601373034893,11127.118307434546,7263.024482148453,7257.951580917101,7287.112444951978,7330.4805452044375,7391.723477030136,7376.203009282528,7313.443757916677,8290.390480175321,8236.995018816695,8178.046482507422,6376.736470752621,6061.482262405742,5847.289078385721,5557.3209588610525,5267.648420762975,4978.227949660761,4689.024172968781,4400.008040798185,4111.155473690423,3822.446343175079,3533.863693346622
